Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0294;1,000;ST;00000000-154-9;05;03;01.10.1985;31.12.9999;EDFTYVJ NALTGKC
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0295;1,000;ST;00000000-155-0;05;03;01.10.1985;31.12.9999;SSPJZIU LCOGVZN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0296;1,000;ST;00000000-155-1;05;03;01.10.1985;31.12.9999;GCBFBHH VCRUNGD
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0297;1,000;ST;00000000-155-2;05;03;01.10.1985;31.12.9999;VAGRZES ZLECLHS
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0298;1,000;ST;00000000-155-2;05;03;01.10.1985;31.12.9999;VAGRZES ZLECLHS
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0072;1,000;ST;00000000-155-2;05;03;01.10.1985;31.12.9999;VAGRZES ZLECLHS
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0081;1,000;ST;00000000-155-3;05;03;01.10.1985;31.12.9999;ARMDWWH YKOEDVW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0082;1,000;ST;00000000-155-3;05;03;01.10.1985;31.12.9999;ARMDWWH YKOEDVW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0299;1,000;ST;00000000-155-3;05;03;01.10.1985;31.12.9999;ARMDWWH YKOEDVW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0300;2,000;ST;00000000-155-4;05;03;01.10.1985;31.12.9999;QXOMCRP CHPWUVG
0;0007;2,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0301;5,000;ST;00000000-155-4;05;03;01.10.1985;31.12.9999;QXOMCRP CHPWUVG
0;0007;5,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0302;5,000;ST;00000000-155-4;05;03;01.10.1985;31.12.9999;QXOMCRP CHPWUVG
0;0007;5,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0303;6,000;ST;00000000-155-5;05;03;01.10.1985;31.12.9999;QWCQZOV KERRKWX
0;0007;6,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0304;22,000;ST;00000000-155-5;05;03;01.10.1985;31.12.9999;QWCQZOV KERRKWX
0;0007;22,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0305;1,000;ST;00000000-155-6;05;03;01.10.1985;31.12.9999;PRNVJWI NQQJQCY
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0083;1,000;ST;00000000-155-7;05;03;01.10.1985;31.12.9999;KXHBAAH OLNDGBG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0196;1,000;ST;00000000-155-8;05;03;01.10.1985;31.12.9999;TWURUSM PCALZXC
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0306;1,000;ST;00000000-155-8;05;03;01.10.1985;31.12.9999;TWURUSM PCALZXC
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0307;1,000;M;00000000-155-9;05;03;01.10.1985;31.12.9999;FMHILWA GKPJVPB
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0308;1,000;ST;00000000-156-0;05;03;01.10.1985;31.12.9999;FZSCUCU TVRWKLU
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0309;1,000;M;00000000-156-1;05;03;01.10.1985;31.12.9999;VHQBCFI ZGUVEFM
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0310;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0073;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0134;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0311;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0312;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0313;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0314;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0315;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0316;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0317;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0318;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0105;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0319;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0320;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0321;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0322;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0210;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0323;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0324;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0325;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0326;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0084;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0327;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0328;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0329;1,000;ST;00000000-156-3;05;03;01.10.1985;31.12.9999;QPMBLFL CZISKSG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0330;1,000;ST;00000000-156-3;05;03;01.10.1985;31.12.9999;QPMBLFL CZISKSG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0331;1,000;ST;00000000-156-4;05;03;01.10.1985;31.12.9999;SYHQXHH RJWIAKS
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0332;1,000;ST;00000000-156-5;05;03;01.10.1985;31.12.9999;ZHXHWXI RHTTZBJ
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0333;25,000;ST;00000000-156-6;05;03;01.10.1985;31.12.9999;FZGRSDK JBNYAEZ
0;0007;25,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0334;1,000;ST;00000000-156-7;05;03;01.10.1985;31.12.9999;GPSKVSD RLLNVXB
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0335;8,000;ST;00000000-156-8;05;03;01.10.1985;31.12.9999;QNXXGYM JQQIHIQ
0;0007;8,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0336;1,000;ST;00000000-153-2;05;03;01.10.1985;31.12.9999;MUPKHJI XFOSGZX
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0114;1,000;ST;00000000-153-2;05;03;01.10.1985;31.12.9999;MUPKHJI XFOSGZX
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0337;1,000;ST;00000000-153-2;05;03;01.10.1985;31.12.9999;MUPKHJI XFOSGZX
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0338;1,000;ST;00000000-153-2;05;03;01.10.1985;31.12.9999;MUPKHJI XFOSGZX
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0339;1,000;ST;00000000-156-9;05;03;01.10.1985;31.12.9999;GJJWTJK RAIEJGN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0340;1,000;ST;00000000-156-9;05;03;01.10.1985;31.12.9999;GJJWTJK RAIEJGN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0341;1,000;ST;00000000-156-9;05;03;01.10.1985;31.12.9999;GJJWTJK RAIEJGN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0342;1,000;ST;00000000-156-9;05;03;01.10.1985;31.12.9999;GJJWTJK RAIEJGN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0116;1,000;SA;00000000-157-0;05;03;01.10.1985;31.12.9999;OVEXFJS OQAUFNX
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0343;1,000;ST;00000000-157-1;05;03;01.10.1985;31.12.9999;ZCCNKML BBRBNQZ
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0344;1,000;ST;00000000-157-2;05;03;01.10.1985;31.12.9999;MOTWRYU VMKBYYS
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0345;1,000;ST;00000000-149-7;05;03;01.10.1985;31.12.9999;MPCZEYF ROALXFS
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0117;1,000;ST;00000000-149-5;05;03;01.10.1985;31.12.9999;ZUCXSTP YAUHBZN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0346;1,000;ST;00000000-157-3;05;03;01.10.1985;31.12.9999;SICNWNS YGQZTBN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0347;1,000;ST;00000000-157-4;05;03;01.10.1985;31.12.9999;TNVSSTB BHXOODD
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0348;1,000;ST;00000000-157-5;05;03;01.10.1985;31.12.9999;QRMLNTI TOORDHN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0349;1,000;ST;00000000-157-6;05;03;01.10.1985;31.12.9999;HCXXWGC ZPJGFQQ
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0350;1,000;ST;00000000-157-7;05;03;01.10.1985;31.12.9999;BFZHKOI PENFIEA
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0351;1,000;ST;00000000-157-7;05;03;01.10.1985;31.12.9999;BFZHKOI PENFIEA
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0086;1,000;ST;00000000-157-7;05;03;01.10.1985;31.12.9999;BFZHKOI PENFIEA
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0352;1,000;ST;00000000-157-8;05;03;01.10.1985;31.12.9999;YHAPMNU FZQRWBQ
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0353;1,000;ST;00000000-157-9;05;03;01.10.1985;31.12.9999;BCFICRR JPJTSFS
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0354;1,000;ST;00000000-158-0;05;03;01.10.1985;31.12.9999;XKSOCCB IIQTDWV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0355;1,000;ST;00000000-158-1;05;03;01.10.1985;31.12.9999;FJQOMRN BIXFMIO
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0356;1,000;ST;00000000-150-1;05;03;01.10.1985;31.12.9999;UANLPXA HGVHJGI
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0357;1,000;ST;00000000-150-2;05;03;01.10.1985;31.12.9999;JOXGOZF XEZIOJO
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0358;1,000;ST;00000000-150-3;05;03;01.10.1985;31.12.9999;IIWJBRP QULLKZF
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0359;1,000;ST;00000000-158-2;05;03;01.10.1985;31.12.9999;SRVTIBH OYDTZPT
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0360;1,000;ST;00000000-150-4;05;03;01.10.1985;31.12.9999;PCEBNQT KNMSVPW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0361;1,000;ST;00000000-150-5;05;03;01.10.1985;31.12.9999;WNCBOMY YZYIPST
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0088;1,000;ST;00000000-158-3;05;03;01.10.1985;31.12.9999;TOPZVVE GTFGNEV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0362;1,000;ST;00000000-158-4;05;03;01.10.1985;31.12.9999;CUJPTMQ RUAUVOQ
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0363;1,000;ST;00000000-156-2;05;03;01.10.1985;31.12.9999;MEIZCLJ CHIEVIL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0364;1,000;ST;00000000-156-3;05;03;01.10.1985;31.12.9999;QPMBLFL CZISKSG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0365;1,000;ST;00000000-149-0;05;03;01.10.1985;31.12.9999;VUAEHLA DTLMAXV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0366;1,000;ST;00000000-149-3;05;03;01.10.1985;31.12.9999;KFHOWOS EMQXERV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0367;1,000;ST;00000000-158-5;03;03;01.10.1985;31.12.9999;OATNQUX PSHPVCV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
5;0001;6,999;M;00000000-158-6;05;03;01.10.1985;31.12.9999;LMUNCTH TIFRMKL
5;0004;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XQNUWLM DUDFCDC
5;0048;1,000;ST;00000000-158-8;05;03;01.07.2021;31.12.9999;TPEZHNV GKSLLOI
5;0049;4,000;ST;00000000-158-9;05;03;01.10.1985;31.12.9999;MDYHCEU EMAYCEH
5;0219;4,000;ST;00000000-158-9;05;03;01.10.1985;31.12.9999;MDYHCEU EMAYCEH
4;0368;1,000;SA;00000000-159-0;05;03;01.10.1985;31.12.9999;SQHZQFZ SAREXQQ
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0089;1,000;ST;00000000-149-8;05;03;01.10.1985;31.12.9999;SBWTIWZ RUCMTIH
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0369;5,000;ST;00000000-149-9;05;03;01.10.1985;31.12.9999;QHTQQVL KRHWBIZ
0;0007;5,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0370;1,000;ST;00000000-159-1;05;03;01.10.1985;31.12.9999;GUJLXDQ QFYAZIP
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0371;4,000;ST;00000000-159-2;05;03;01.10.1985;31.12.9999;CEBEINN ULLVIIT
0;0007;4,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0372;4,000;ST;00000000-159-3;05;03;01.10.1985;31.12.9999;CGCFNDX SQNFARB
0;0007;4,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0373;1,000;ST;00000000-159-4;05;03;01.10.1985;31.12.9999;KJZQXKQ WQAODCM
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0374;1,000;ST;00000000-149-3;05;03;01.10.1985;31.12.9999;KFHOWOS EMQXERV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0375;1,000;ST;00000000-159-5;05;03;01.10.1985;31.12.9999;JYQPVWO ZVVMERK
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0376;1,000;ST;00000000-159-6;05;03;01.10.1985;31.12.9999;OOZIVLJ BLELYDG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0091;1,000;ST;00000000-159-7;05;03;01.10.1985;31.12.9999;PCQJALJ SWQFUNL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0377;1,000;ST;00000000-159-8;05;03;01.10.1985;31.12.9999;OEESSGI CBGHQDH
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0378;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0093;1,000;ST;00000000-159-9;05;03;01.10.1985;31.12.9999;MLDWSIJ TECEFAV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0379;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0380;1,000;ST;00000000-160-0;05;03;01.10.1985;31.12.9999;RICAYXN HASFXYN
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0381;1,000;ST;00000000-160-1;03;03;01.10.1985;31.12.9999;AKBJIBF LMIBFCU
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0382;1,000;ST;00000000-160-2;05;03;01.10.1985;31.12.9999;ZBOMFMK SDGSFUF
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0095;1,000;ST;00000000-160-3;05;03;01.10.1985;31.12.9999;LLQVJVS UAUXZQF
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0383;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0384;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0385;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0386;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0096;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0387;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0388;1,000;ST;00000000-157-4;05;03;01.10.1985;31.12.9999;TNVSSTB BHXOODD
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0389;1,000;ST;00000000-160-4;05;03;01.10.1985;31.12.9999;WUZTVSH YDTRMCH
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0390;1,000;ST;00000000-160-5;05;03;01.10.1985;31.12.9999;GURDGAA ARFVGCF
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0391;1,000;ST;00000000-160-5;05;03;01.10.1985;31.12.9999;GURDGAA ARFVGCF
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0392;1,000;ST;00000000-160-5;05;03;01.10.1985;31.12.9999;GURDGAA ARFVGCF
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0393;1,000;ST;00000000-160-6;05;03;01.10.1985;31.12.9999;AUPFWEW JHZKCXM
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0394;1,000;ST;00000000-160-7;05;03;01.10.1985;31.12.9999;HXEXSKN GCUTPFV
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0395;1,000;ST;00000000-160-8;05;03;01.10.1985;31.12.9999;CTXOQBX JDLPYLX
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0396;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0397;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0398;1,000;ST;00000000-160-9;05;03;01.10.1985;31.12.9999;MSSECNS UBXNRSU
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0399;1,000;ST;00000000-161-0;05;03;01.10.1985;31.12.9999;RVMGYBG OBVLVPY
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0400;1,000;ST;00000000-161-1;05;03;01.10.1985;31.12.9999;TSHUZPT KBOMSCH
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0401;1,000;ST;00000000-161-2;05;03;01.10.1985;31.12.9999;RZBZJCS IZJZKRY
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0402;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0403;1,000;ST;00000000-161-3;05;03;01.10.1985;31.12.9999;QXSHXUA IPSRCBG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0404;1,000;ST;00000000-161-4;05;03;01.10.1985;31.12.9999;UXUGYYX BUMMMGL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0405;2,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;2,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0406;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0407;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0408;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0409;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0138;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0410;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0411;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0412;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0413;1,000;ST;00000000-148-5;05;03;01.10.1985;31.12.9999;SBHLVKS MIKEYDW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0414;1,000;ST;00000000-148-4;05;03;01.10.1985;31.12.9999;NOSOISS YHMMGMW
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0415;1,000;ST;00000000-161-3;05;03;01.10.1985;31.12.9999;QXSHXUA IPSRCBG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0416;1,000;ST;00000000-161-3;05;03;01.10.1985;31.12.9999;QXSHXUA IPSRCBG
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0417;1,000;ST;00000000-161-4;05;03;01.10.1985;31.12.9999;UXUGYYX BUMMMGL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0418;1,000;ST;00000000-161-4;05;03;01.10.1985;31.12.9999;UXUGYYX BUMMMGL
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0139;4,000;ST;00000000-161-5;05;03;01.10.1985;31.12.9999;TYVPYUU EWFVHHI
0;0007;4,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0419;4,000;ST;00000000-161-6;05;03;01.10.1985;31.12.9999;KIHGBLN BOSLSBO
0;0007;4,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0420;1,000;ST;00000000-161-7;05;03;01.10.1985;31.12.9999;CGULOPP RXCEGMP
0;0007;1,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
4;0421;4,000;ST;00000000-161-8;05;03;01.10.1985;31.12.9999;BPKQROR LFFKUXR
0;0007;4,000;;00000000-000-6;02;04;;;OATNQUX PSHPVCV
