Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0393;1,000;ST;00000000-164-1;05;03;01.10.1985;31.12.9999;XXUYCBI IUWDJGF
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0394;1,000;ST;00000000-164-2;05;03;01.10.1985;31.12.9999;BROICDA RWTXJWR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0395;1,000;ST;00000000-164-3;05;03;01.10.1985;31.12.9999;SJTOUHH FFGKOQV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0396;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0397;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0398;1,000;ST;00000000-164-4;05;03;01.10.1985;31.12.9999;HXILPLA OBPKJDG
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0399;1,000;ST;00000000-164-5;05;03;01.10.1985;31.12.9999;BBASERQ LCPOYXW
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0400;1,000;ST;00000000-164-6;05;03;01.10.1985;31.12.9999;LHXOMEJ YKMTLQD
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0401;1,000;ST;00000000-164-7;05;03;01.10.1985;31.12.9999;IEELDBE EGRJZFW
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0402;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0403;1,000;ST;00000000-164-8;05;03;01.10.1985;31.12.9999;UTXQOED TRVXZXD
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0404;1,000;ST;00000000-164-9;05;03;01.10.1985;31.12.9999;QOZTAMC YKCVVRH
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0405;2,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;2,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0406;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0407;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0408;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0409;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0137;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0410;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0411;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0412;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0413;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0414;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0415;1,000;ST;00000000-164-8;05;03;01.10.1985;31.12.9999;UTXQOED TRVXZXD
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0416;1,000;ST;00000000-164-8;05;03;01.10.1985;31.12.9999;UTXQOED TRVXZXD
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0417;1,000;ST;00000000-164-9;05;03;01.10.1985;31.12.9999;QOZTAMC YKCVVRH
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0418;1,000;ST;00000000-164-9;05;03;01.10.1985;31.12.9999;QOZTAMC YKCVVRH
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0138;4,000;ST;00000000-165-0;05;03;01.10.1985;31.12.9999;BGFMYMD ROCXMAO
0;0007;4,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0419;4,000;ST;00000000-165-1;05;03;01.10.1985;31.12.9999;MIODEBN RSPZTTW
0;0007;4,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0420;1,000;ST;00000000-165-2;05;03;01.10.1985;31.12.9999;IUVSMVS LQKAKZY
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0421;4,000;ST;00000000-165-3;05;03;01.10.1985;31.12.9999;ZWWNLOL BORRQTJ
0;0007;4,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0422;4,000;ST;00000000-165-4;05;03;01.10.1985;31.12.9999;NPMFTHJ UHEAFWB
0;0007;4,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
3;0023;1,000;ST;00000000-165-5;07;01;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0001;1,000;ST;00000000-165-6;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0002;1,000;ST;00000000-000-2;02;02;;;NVXHIQV XVIWDAC
4;0016;1,000;ST;00000000-165-7;03;03;01.05.2023;31.12.9999;SDDUBPS VSMHFKG
5;0001;1,000;ST;00000000-165-8;03;03;01.10.1985;31.12.9999;SDDUBPS VSMHFKG
5;0016;0,190;M;00000000-165-9;05;03;01.07.2010;31.12.9999;FDBVBIX AXVQSPF
4;0017;1,000;ST;00000000-166-0;03;03;01.05.2023;31.12.9999;ORMGRJI KOXPERS
4;0018;1,000;ST;00000000-166-1;07;07;01.05.2023;31.12.9999;WAXOWCO EDFDOES
5;0001;1,000;ST;00000000-166-2;03;03;01.05.2023;31.12.9999;WAXOWCO EDFDOES
5;0016;7,000;ST;00000000-166-3;05;03;01.05.2023;31.12.9999;FHDIANH BZBNAYU
3;0024;1,000;ST;00000000-166-4;07;01;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
4;0001;1,000;ST;00000000-166-5;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0016;1,000;ST;00000000-154-9;05;03;01.10.1985;31.12.9999;USPOSKQ IEWBEIR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0017;1,000;ST;00000000-166-6;05;03;01.10.1985;31.12.9999;OEFWQFD XYCWMQJ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0019;1,000;ST;00000000-156-7;05;03;01.10.1985;31.12.9999;ZQTAATR ZIYPGEV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0037;1,000;ST;00000000-156-7;05;03;01.10.1985;31.12.9999;ZQTAATR ZIYPGEV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0038;1,000;ST;00000000-156-7;05;03;01.10.1985;31.12.9999;ZQTAATR ZIYPGEV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0004;1,000;ST;00000000-160-4;05;03;01.10.1985;31.12.9999;ZUOWDOF PVTRUAX
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0021;1,000;ST;00000000-160-4;05;03;01.10.1985;31.12.9999;ZUOWDOF PVTRUAX
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0048;1,000;ST;00000000-160-4;05;03;01.10.1985;31.12.9999;ZUOWDOF PVTRUAX
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0049;1,000;ST;00000000-161-2;05;03;01.10.1985;31.12.9999;TEZAJQF IZGNEDK
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0050;1,000;ST;00000000-166-7;05;03;01.10.1985;31.12.9999;OGCDFQF HTGEEKV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0051;1,000;ST;00000000-166-7;05;03;01.10.1985;31.12.9999;OGCDFQF HTGEEKV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0052;1,000;ST;00000000-163-2;05;03;01.10.1985;31.12.9999;HDOBFAX AJEOBHB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0016;1,000;ST;00000000-166-8;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0001;1,000;ST;00000000-000-9;05;03;01.10.1985;31.12.9999;VUELTLQ IPVQFEY
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0016;1,000;ST;00000000-009-8;05;03;01.10.1985;31.12.9999;HAATQNB ZEOCPJY
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0017;1,000;M;00000000-166-9;05;03;01.10.1985;31.12.9999;BVAVEUQ ZZGYYOI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0018;1,000;ST;00000000-167-0;05;03;01.10.1985;31.12.9999;JAMNWXM SZJUHPH
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0006;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;GKTMCOA HODSPCF
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0014;1,000;ST;00000000-167-1;05;03;01.10.1985;31.12.9999;KZSLUHV DCAIWTO
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0017;1,000;ST;00000000-167-2;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0001;1,000;ST;00000000-167-3;03;03;01.10.1985;31.12.9999;NVXHIQV XVIWDAC
5;0016;2,000;ST;00000000-167-4;03;03;01.07.2023;31.12.9999;IYYSBJN LNOSCEC
6;0004;2,000;ST;00000000-007-4;03;03;01.10.1985;31.12.9999;IYYSBJN LNOSCEC
7;0001;0,070;M;00000000-007-5;05;05;01.10.1985;31.12.9999;QNNIOPS UUPYZXW
6;0023;4,000;ST;00000000-009-9;05;03;01.10.1985;31.12.9999;MOGEBXD GDKXSLV
5;0017;1,000;ST;00000000-167-5;03;03;01.07.2023;31.12.9999;HVFHBWY TTRIMJI
6;0001;1,000;ST;00000000-167-6;03;03;01.10.1985;31.12.9999;HVFHBWY TTRIMJI
6;0016;2,000;ST;00000000-016-2;05;03;01.10.1985;31.12.9999;FURXYRR ZSLCWGQ
6;0017;2,000;ST;00000000-001-6;05;03;01.10.1985;31.12.9999;XIUFSAC YRWEWJR
4;0019;1,000;ST;00000000-167-7;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0001;7,000;M;00000000-140-6;05;03;01.10.1985;31.12.9999;TAMPTRE DSQZSVY
0;0007;7,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0016;1,000;ST;00000000-167-8;05;03;01.10.1985;31.12.9999;WRAXEIP AOMDHNF
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0017;1,000;ST;00000000-167-9;05;03;01.10.1985;31.12.9999;YMFAEYL DENFTJQ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0037;1,000;ST;00000000-168-0;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0001;1,000;ST;00000000-154-1;05;03;01.10.1985;31.12.9999;NILYOWQ JJVVMHR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0016;1,000;ST;00000000-154-1;05;03;01.10.1985;31.12.9999;NILYOWQ JJVVMHR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0017;1,000;ST;00000000-161-0;05;03;01.10.1985;31.12.9999;ZHWBUBM OWJVFIF
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0018;7,000;M;00000000-154-2;05;03;01.10.1985;31.12.9999;EKFESWJ PLANMOK
0;0007;7,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0006;8,000;M;00000000-154-2;05;03;01.10.1985;31.12.9999;EKFESWJ PLANMOK
0;0007;8,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0014;8,000;M;00000000-154-2;05;03;01.10.1985;31.12.9999;EKFESWJ PLANMOK
0;0007;8,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0019;1,000;ST;00000000-154-3;05;03;01.10.1985;31.12.9999;EDDAEEF JOPWPLS
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0049;1,000;ST;00000000-168-1;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0001;1,000;ST;00000000-168-2;05;03;01.10.1985;31.12.9999;FBDIYNG KZLRKZG
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0051;1,000;ST;00000000-168-3;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
5;0016;1,000;ST;00000000-168-4;05;03;01.10.1985;31.12.9999;HSDUJSV GMHIKXS
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0017;1,000;ST;00000000-168-5;05;03;01.10.1985;31.12.9999;NMRLZYU NJVJZZN
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0018;1,000;ST;00000000-168-6;05;03;01.10.1985;31.12.9999;MTJTZEW LKLKRVY
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
2;0006;1,000;ST;00000000-168-7;07;01;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
3;0004;1,000;ST;00000000-168-8;03;03;01.05.2023;31.12.9999;NVXHIQV XVIWDAC
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0001;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0016;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0017;1,000;ST;00000000-152-0;05;03;01.10.1985;31.12.9999;ZXAIZCG QFPELRV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0018;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0006;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0014;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;LLROHOC ZKMHZFB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0019;1,000;ST;00000000-162-9;05;03;01.10.1985;31.12.9999;FZEZQPX UAHNPOR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0038;1,000;ST;00000000-152-2;05;03;01.10.1985;31.12.9999;ZCSMKBL ALGZMAH
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0052;1,000;ST;00000000-168-9;05;03;01.10.1985;31.12.9999;PWZNQOX MTGLALU
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0053;1,000;ST;00000000-169-0;05;03;01.10.1985;31.12.9999;JHLJTIU SXPLSWB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0054;1,000;ST;00000000-169-0;05;03;01.10.1985;31.12.9999;JHLJTIU SXPLSWB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0055;1,000;ST;00000000-169-1;05;03;01.10.1985;31.12.9999;CGBIDWX NWVJLPA
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0056;1,000;ST;00000000-169-2;03;03;01.10.1985;31.12.9999;NVXHIQV XVIWDAC
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0001;1,120;M;00000000-169-3;05;03;01.10.1985;31.12.9999;ADHYSCC DAAYNEX
5;0016;1,120;M;00000000-169-4;05;03;01.10.1985;31.12.9999;YKBXRWK NFDXPWV
5;0006;1,040;M;00000000-169-5;05;03;01.10.1985;31.12.9999;KPAHSTR UHNZUZY
5;0014;0,200;M;00000000-169-6;05;03;01.10.1985;31.12.9999;GAKQRAP LTLTSPM
5;0004;2,000;ST;00000000-169-7;05;03;01.01.2010;31.12.9999;XEBCGGS KAQUKFD
5;0021;2,000;ST;00000000-169-8;05;03;01.01.2016;31.12.9999;DOXXXMH ESHYVGY
5;0023;2,000;ST;00000000-169-7;05;03;01.01.2010;31.12.9999;XEBCGGS KAQUKFD
5;0056;2,000;ST;00000000-169-8;05;03;01.01.2016;31.12.9999;DOXXXMH ESHYVGY
4;0058;1,000;ST;00000000-152-5;05;03;01.10.1985;31.12.9999;AKOUOVJ GUKWRRL
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0216;1,000;ST;00000000-152-5;05;03;01.10.1985;31.12.9999;AKOUOVJ GUKWRRL
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0059;1,000;ST;00000000-152-8;05;03;01.10.1985;31.12.9999;SQDENFR ELBTYXB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0203;1,000;ST;00000000-152-8;05;03;01.10.1985;31.12.9999;SQDENFR ELBTYXB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0217;1,000;ST;00000000-155-6;05;03;01.10.1985;31.12.9999;ZKLKNJN HLGRIBV
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0218;1,000;ST;00000000-169-9;05;03;01.10.1985;31.12.9999;WOOZEFW CMXOSFW
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0423;1,000;ST;00000000-170-0;05;03;01.10.1985;31.12.9999;ZUWGVLI ENWVCFT
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0024;1,000;ST;00000000-170-1;05;03;01.10.1985;31.12.9999;MUEKATN MBUGZGA
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0118;1,000;ST;00000000-170-2;05;03;01.10.1985;31.12.9999;CAJFGLF YKSZUQR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0001;1,000;ST;00000000-170-3;05;03;01.10.1985;31.12.9999;ASEBADQ RSDRLIN
4;0119;1,000;ST;00000000-170-4;05;03;01.10.1985;31.12.9999;SBAWFHC MNQVTON
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
5;0001;1,000;ST;00000000-170-3;05;03;01.10.1985;31.12.9999;ASEBADQ RSDRLIN
4;0424;1,000;ST;00000000-170-5;05;03;01.10.1985;31.12.9999;JLLGDVL JPEZCKK
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0425;1,000;ST;00000000-170-6;05;03;01.10.1985;31.12.9999;HFNVCRG JRDOIPN
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0132;1,000;ST;00000000-158-5;05;03;01.10.1985;31.12.9999;KFEPKGL VSQMWLQ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0426;1,000;ST;00000000-158-5;05;03;01.10.1985;31.12.9999;KFEPKGL VSQMWLQ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0427;1,000;ST;00000000-158-5;05;03;01.10.1985;31.12.9999;KFEPKGL VSQMWLQ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0428;1,000;ST;00000000-158-5;05;03;01.10.1985;31.12.9999;KFEPKGL VSQMWLQ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0429;1,000;ST;00000000-170-7;05;03;01.10.1985;31.12.9999;ENFGPCI HSLIMBI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0025;1,000;ST;00000000-170-7;05;03;01.10.1985;31.12.9999;ENFGPCI HSLIMBI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0120;1,000;ST;00000000-170-7;05;03;01.10.1985;31.12.9999;ENFGPCI HSLIMBI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0219;1,000;ST;00000000-170-7;05;03;01.10.1985;31.12.9999;ENFGPCI HSLIMBI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0026;1,000;ST;00000000-170-8;05;03;01.10.1985;31.12.9999;LWWCWRF HDAQWHA
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0027;1,000;ST;00000000-170-8;05;03;01.10.1985;31.12.9999;LWWCWRF HDAQWHA
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0190;1,000;ST;00000000-170-9;05;03;01.10.1985;31.12.9999;UHRUFYE CYSMICA
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0222;1,000;ST;00000000-170-9;05;03;01.10.1985;31.12.9999;UHRUFYE CYSMICA
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0224;2,000;ST;00000000-171-0;05;03;01.10.1985;31.12.9999;NCMQQXX VGLLYIX
0;0007;2,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0225;1,000;ST;00000000-157-8;05;03;01.10.1985;31.12.9999;HWMZEMQ YCVDAFF
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0029;1,000;ST;00000000-157-9;05;03;01.10.1985;31.12.9999;JNUMUAC AIUUSUB
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0030;1,000;ST;00000000-163-9;05;03;01.10.1985;31.12.9999;TYZRBHL FDAFMPZ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0031;1,000;ST;00000000-160-7;05;03;01.10.1985;31.12.9999;JYLQFXX ZRXZKWQ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0032;1,000;ST;00000000-163-7;05;03;01.10.1985;31.12.9999;JRNZRHO BHUNEQR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0033;1,000;ST;00000000-163-7;05;03;01.10.1985;31.12.9999;JRNZRHO BHUNEQR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0060;1,000;ST;00000000-163-7;05;03;01.10.1985;31.12.9999;JRNZRHO BHUNEQR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0061;1,000;ST;00000000-163-7;05;03;01.10.1985;31.12.9999;JRNZRHO BHUNEQR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0226;1,000;ST;00000000-163-7;05;03;01.10.1985;31.12.9999;JRNZRHO BHUNEQR
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0227;1,000;ST;00000000-164-0;05;03;01.10.1985;31.12.9999;ECULUVQ CGQXMME
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0228;1,000;ST;00000000-163-8;05;03;01.10.1985;31.12.9999;KFRUUSC ETQESFN
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0062;1,000;ST;00000000-163-8;05;03;01.10.1985;31.12.9999;KFRUUSC ETQESFN
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0229;1,000;ST;00000000-171-1;05;03;01.10.1985;31.12.9999;KFQTVIM KTNHDDJ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0230;2,000;ST;00000000-148-0;05;03;01.10.1985;31.12.9999;PQCQVUM DNOBPZX
0;0007;2,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0231;1,000;ST;00000000-171-2;05;03;01.10.1985;31.12.9999;XEPOPEU BNAGJCY
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0232;1,000;ST;00000000-171-3;05;03;01.10.1985;31.12.9999;BFIHPHR TCTMTND
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0233;1,000;ST;00000000-162-6;05;03;01.10.1985;31.12.9999;EOESVSB BLRIHYN
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0234;1,000;ST;00000000-153-5;05;03;01.10.1985;31.12.9999;XMBLPIG OQKRHSI
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0235;1,000;ST;00000000-171-4;05;03;01.10.1985;31.12.9999;IZJNUNX CWXJEDJ
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0236;1,000;ST;00000000-171-5;05;03;01.10.1985;31.12.9999;RPNLFOJ OEZNVRE
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0237;1,000;ST;00000000-171-5;05;03;01.10.1985;31.12.9999;RPNLFOJ OEZNVRE
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0063;1,000;ST;00000000-171-6;05;03;01.10.1985;31.12.9999;BWBVQRS ORTPPAY
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0238;1,000;ST;00000000-171-6;05;03;01.10.1985;31.12.9999;BWBVQRS ORTPPAY
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0239;1,000;ST;00000000-171-7;05;03;01.10.1985;31.12.9999;JLYLEIB MGBNZTU
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0240;1,000;ST;00000000-171-8;05;03;01.10.1985;31.12.9999;UJZYVSA AVNNMQD
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
4;0194;1,000;ST;00000000-171-9;05;03;01.10.1985;31.12.9999;YTVQNKE TBBRIDP
0;0007;1,000;;00000000-000-6;02;04;;;NVXHIQV XVIWDAC
