Level;Item;Quantity;UM;Mat-No/Doc;Kind;PTYP;Validfrom;Validto;Docu-No/He
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0071;1,000;ST;00000000-157-7;05;03;01.10.1985;31.12.9999;AJUUBQJ XSCXSON
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0080;1,000;ST;00000000-157-8;05;03;01.10.1985;31.12.9999;CVMKJJP QCZZPDS
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0081;1,000;ST;00000000-157-8;05;03;01.10.1985;31.12.9999;CVMKJJP QCZZPDS
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0303;1,000;ST;00000000-157-8;05;03;01.10.1985;31.12.9999;CVMKJJP QCZZPDS
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0304;2,000;ST;00000000-157-9;05;03;01.10.1985;31.12.9999;QNKJJXD XWDSQEP
0;0006;2,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0305;5,000;ST;00000000-157-9;05;03;01.10.1985;31.12.9999;QNKJJXD XWDSQEP
0;0006;5,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0306;5,000;ST;00000000-157-9;05;03;01.10.1985;31.12.9999;QNKJJXD XWDSQEP
0;0006;5,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0307;6,000;ST;00000000-158-0;05;03;01.10.1985;31.12.9999;BFQOBNU SFCIGYJ
0;0006;6,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0308;22,000;ST;00000000-158-0;05;03;01.10.1985;31.12.9999;BFQOBNU SFCIGYJ
0;0006;22,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0309;1,000;ST;00000000-158-1;05;03;01.10.1985;31.12.9999;HVUMNQG ERNIRKE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0082;1,000;ST;00000000-158-2;05;03;01.10.1985;31.12.9999;ZJSTFAO WJLNQYX
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0310;1,000;ST;00000000-158-3;05;03;01.10.1985;31.12.9999;HHBDZTQ AIGDNIW
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0311;1,000;ST;00000000-158-3;05;03;01.10.1985;31.12.9999;HHBDZTQ AIGDNIW
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0312;1,000;M;00000000-158-4;05;03;01.10.1985;31.12.9999;OCFJDPT WKPAXVK
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0313;1,000;ST;00000000-158-5;05;03;01.10.1985;31.12.9999;LJYXSJW JMFSQOY
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0314;1,000;M;00000000-158-6;05;03;01.10.1985;31.12.9999;ALQRSRI GFDMJEL
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0315;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0072;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0132;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0195;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0196;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0197;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0316;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0317;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0318;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0319;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0320;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0104;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0321;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0322;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0323;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0324;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0202;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0325;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0326;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0327;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0328;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0083;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0329;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0330;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0331;1,000;ST;00000000-158-8;05;03;01.10.1985;31.12.9999;QZRNAUW YZJFDBF
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0332;1,000;ST;00000000-158-8;05;03;01.10.1985;31.12.9999;QZRNAUW YZJFDBF
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0333;1,000;ST;00000000-158-9;05;03;01.10.1985;31.12.9999;EUKIFLM ADQRJJB
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0334;1,000;ST;00000000-159-0;05;03;01.10.1985;31.12.9999;DKWTSEQ FLZIJOZ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0335;25,000;ST;00000000-159-1;05;03;01.10.1985;31.12.9999;MTWVDJU NVNTNSP
0;0006;25,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0336;1,000;ST;00000000-159-2;05;03;01.10.1985;31.12.9999;WBVRKUV PNMLXPY
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0207;8,000;ST;00000000-159-3;05;03;01.10.1985;31.12.9999;IKZVWNN KTVFAGP
0;0006;8,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0337;1,000;ST;00000000-155-7;05;03;01.10.1985;31.12.9999;HSPDMXW MDCSMBA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0113;1,000;ST;00000000-155-7;05;03;01.10.1985;31.12.9999;HSPDMXW MDCSMBA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0338;1,000;ST;00000000-155-7;05;03;01.10.1985;31.12.9999;HSPDMXW MDCSMBA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0339;1,000;ST;00000000-155-7;05;03;01.10.1985;31.12.9999;HSPDMXW MDCSMBA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0340;1,000;ST;00000000-159-4;05;03;01.10.1985;31.12.9999;OJAELAJ KDRYUDX
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0341;1,000;ST;00000000-159-4;05;03;01.10.1985;31.12.9999;OJAELAJ KDRYUDX
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0342;1,000;ST;00000000-159-4;05;03;01.10.1985;31.12.9999;OJAELAJ KDRYUDX
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0343;1,000;ST;00000000-159-4;05;03;01.10.1985;31.12.9999;OJAELAJ KDRYUDX
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0115;1,000;SA;00000000-159-5;05;03;01.10.1985;31.12.9999;GKKFUWF LNXQFBM
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0344;1,000;ST;00000000-159-6;05;03;01.10.1985;31.12.9999;HAMKOFB DLGLPPY
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0345;1,000;ST;00000000-159-7;05;03;01.10.1985;31.12.9999;GIXCJQD JKZGJKC
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0346;1,000;ST;00000000-152-3;05;03;01.10.1985;31.12.9999;TJXJRRO BGUMIKV
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0116;1,000;ST;00000000-152-1;05;03;01.10.1985;31.12.9999;GNCLBMR BXOHOME
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0347;1,000;ST;00000000-159-8;05;03;01.10.1985;31.12.9999;VCNGYXC DFOFYWC
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0348;1,000;ST;00000000-159-9;05;03;01.10.1985;31.12.9999;YDUFHGF EAOWLIX
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0349;1,000;ST;00000000-160-0;05;03;01.10.1985;31.12.9999;PMDEUYI JTFQRVC
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0350;1,000;ST;00000000-160-1;05;03;01.10.1985;31.12.9999;DIXKUBL HFBCEWQ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0351;1,000;ST;00000000-160-2;05;03;01.10.1985;31.12.9999;CZKMPEO SKAEXUP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0352;1,000;ST;00000000-160-2;05;03;01.10.1985;31.12.9999;CZKMPEO SKAEXUP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0085;1,000;ST;00000000-160-2;05;03;01.10.1985;31.12.9999;CZKMPEO SKAEXUP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0353;1,000;ST;00000000-160-3;05;03;01.10.1985;31.12.9999;KPOPKCB RQLQGMI
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0354;1,000;ST;00000000-160-4;05;03;01.10.1985;31.12.9999;HCCPBRG UUDCQOK
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0355;1,000;ST;00000000-160-5;05;03;01.10.1985;31.12.9999;XWFXHWW QMMTTPL
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0356;1,000;ST;00000000-160-6;05;03;01.10.1985;31.12.9999;IYWISFK IYPVCIP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0357;1,000;ST;00000000-152-7;05;03;01.10.1985;31.12.9999;VRCKGXD XWAKJNF
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0358;1,000;ST;00000000-152-8;05;03;01.10.1985;31.12.9999;EKBZETE LKUPAVD
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0359;1,000;ST;00000000-152-9;05;03;01.10.1985;31.12.9999;XJQCACT ZUNOSTM
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0360;1,000;ST;00000000-160-7;05;03;01.10.1985;31.12.9999;UKMUOQT UGTYPLR
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0361;1,000;ST;00000000-140-5;05;03;01.10.1985;31.12.9999;FIILNLW ZOAPWKA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0362;1,000;ST;00000000-153-0;05;03;01.10.1985;31.12.9999;GUBHWQP AMVRGAJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0087;1,000;ST;00000000-160-8;05;03;01.10.1985;31.12.9999;PPWHCVL VHUYIAP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0363;1,000;ST;00000000-160-9;05;03;01.10.1985;31.12.9999;XPBENHV CAZFYRO
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0364;1,000;ST;00000000-158-7;05;03;01.10.1985;31.12.9999;XLCBYFO ZIGVYZE
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0365;1,000;ST;00000000-158-8;05;03;01.10.1985;31.12.9999;QZRNAUW YZJFDBF
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0366;1,000;ST;00000000-151-6;05;03;01.10.1985;31.12.9999;BXIKHCC YEEOHRL
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0367;1,000;ST;00000000-151-9;05;03;01.10.1985;31.12.9999;HZUKLZI UPIFNVC
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0368;1,000;ST;00000000-161-0;03;03;01.10.1985;31.12.9999;IFQCSJR MZQBIAA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
5;0001;6,999;M;00000000-161-1;05;03;01.10.1985;31.12.9999;RDJCUTS JSNANDY
5;0003;1,000;ST;00000000-161-2;05;03;01.10.1985;31.12.9999;CSVGQEW QRUBEVN
5;0047;1,000;ST;00000000-161-3;05;03;01.07.2021;31.12.9999;PXCDDXD EKVOGXN
5;0048;4,000;ST;00000000-161-4;05;03;01.10.1985;31.12.9999;XODADWZ HDZHNRB
5;0217;4,000;ST;00000000-161-4;05;03;01.10.1985;31.12.9999;XODADWZ HDZHNRB
4;0369;1,000;SA;00000000-161-5;05;03;01.10.1985;31.12.9999;LPAPXEU VKXJGUY
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0088;1,000;ST;00000000-152-4;05;03;01.10.1985;31.12.9999;TVIZUUR ONFGGKQ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0370;5,000;ST;00000000-152-5;05;03;01.10.1985;31.12.9999;XIXLXAH ORXXUQX
0;0006;5,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0371;1,000;ST;00000000-161-6;05;03;01.10.1985;31.12.9999;IARKGIT CQBAYNH
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0372;4,000;ST;00000000-161-7;05;03;01.10.1985;31.12.9999;TDVQFCS VVYISTB
0;0006;4,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0373;4,000;ST;00000000-161-8;05;03;01.10.1985;31.12.9999;DGQXBBZ DHXGJHJ
0;0006;4,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0374;1,000;ST;00000000-161-9;05;03;01.10.1985;31.12.9999;ZZPYQMC HBTASFM
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0375;1,000;ST;00000000-151-9;05;03;01.10.1985;31.12.9999;HZUKLZI UPIFNVC
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0376;1,000;ST;00000000-162-0;05;03;01.10.1985;31.12.9999;FTBNPSY JKDWMIQ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0377;1,000;ST;00000000-162-1;05;03;01.10.1985;31.12.9999;WXJWVJW VJJBGZW
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0090;1,000;ST;00000000-162-2;05;03;01.10.1985;31.12.9999;FXWJVMY NWSTPKP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0378;1,000;ST;00000000-162-3;05;03;01.10.1985;31.12.9999;OLBDELL DJEXWQJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0379;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0092;1,000;ST;00000000-162-4;05;03;01.10.1985;31.12.9999;KRMJSCE MGNRVRI
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0380;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0381;1,000;ST;00000000-162-5;05;03;01.10.1985;31.12.9999;BQCFZGH XHXCNLB
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0382;1,000;ST;00000000-162-6;03;03;01.10.1985;31.12.9999;OSMYWPD FGKWHKC
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0383;1,000;ST;00000000-162-7;05;03;01.10.1985;31.12.9999;EOMIUCC SBRWJBM
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0094;1,000;ST;00000000-162-8;05;03;01.10.1985;31.12.9999;JOHFQDY OASZCEW
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0384;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0385;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0386;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0387;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0095;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0388;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0389;1,000;ST;00000000-159-9;05;03;01.10.1985;31.12.9999;YDUFHGF EAOWLIX
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0390;1,000;ST;00000000-162-9;05;03;01.10.1985;31.12.9999;KSJRVFS TLTTIZV
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0391;1,000;ST;00000000-163-0;05;03;01.10.1985;31.12.9999;QVCMNRV SDQRHDP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0392;1,000;ST;00000000-163-0;05;03;01.10.1985;31.12.9999;QVCMNRV SDQRHDP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0393;1,000;ST;00000000-163-0;05;03;01.10.1985;31.12.9999;QVCMNRV SDQRHDP
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0394;1,000;ST;00000000-163-1;05;03;01.10.1985;31.12.9999;OTIRYGI IHFOWTQ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0395;1,000;ST;00000000-163-2;05;03;01.10.1985;31.12.9999;CNMIECY EQNPMAR
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0396;1,000;ST;00000000-163-3;05;03;01.10.1985;31.12.9999;PTANBCE SLBJSNH
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0397;2,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;2,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0398;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0399;1,000;ST;00000000-163-4;05;03;01.10.1985;31.12.9999;OXYQXFQ PEIDBRJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0400;1,000;ST;00000000-163-5;05;03;01.10.1985;31.12.9999;CUCLFQT OEAVQLJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0401;1,000;ST;00000000-163-6;05;03;01.10.1985;31.12.9999;CKYLOQQ TPYPVBZ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0402;1,000;ST;00000000-163-7;05;03;01.10.1985;31.12.9999;ORKZLVP QZYNXOA
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0403;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0404;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0405;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0406;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0407;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0137;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0408;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0409;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0410;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0411;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0412;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0413;1,000;ST;00000000-163-8;05;03;01.10.1985;31.12.9999;SYUHTGN TKSNBSJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0414;1,000;ST;00000000-163-9;05;03;01.10.1985;31.12.9999;FDWJOTZ NPVFQUL
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0138;4,000;ST;00000000-164-0;05;03;01.10.1985;31.12.9999;LZXRCQB RDHBVLV
0;0006;4,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0415;4,000;ST;00000000-164-1;05;03;01.10.1985;31.12.9999;GRMJCGK VBDIUAF
0;0006;4,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0416;1,000;ST;00000000-164-2;05;03;01.10.1985;31.12.9999;IZBDLBI KUVZCIO
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0417;4,000;ST;00000000-164-3;05;03;01.10.1985;31.12.9999;ZOHTIEG YJWNOBP
0;0006;4,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0418;4,000;ST;00000000-164-4;05;03;01.10.1985;31.12.9999;YTIHPVJ EGYJKMV
0;0006;4,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0419;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0420;1,000;ST;00000000-163-8;05;03;01.10.1985;31.12.9999;SYUHTGN TKSNBSJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0421;1,000;ST;00000000-163-8;05;03;01.10.1985;31.12.9999;SYUHTGN TKSNBSJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0422;1,000;ST;00000000-163-9;05;03;01.10.1985;31.12.9999;FDWJOTZ NPVFQUL
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0423;1,000;ST;00000000-163-9;05;03;01.10.1985;31.12.9999;FDWJOTZ NPVFQUL
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0139;1,000;ST;00000000-151-0;05;03;01.10.1985;31.12.9999;CNNXNEP UTAWORG
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
4;0424;1,000;ST;00000000-151-1;05;03;01.10.1985;31.12.9999;WRJASGF CSGEUJJ
0;0006;1,000;;00000000-000-6;02;04;;;IFQCSJR MZQBIAA
